l_ukrainian:
 ROM_SUBJECT_GENERAL_DETAILS:0 "Рівень їхнього розвитку дорівнює $DEV$ у $PROVS$ провінціях."
 fetishist_flavor.411.c:0 "Ми ще не настільки зневірилися, щоб втручатися в плетіння долі."
 fetishist_flavor.411.c.tt:0 "Відхилити пропозицію Вотан."
 fetishist_flavor.412.t:0 "Воїни Фреї"
 fetishist_flavor.412.d:0 "Останнім часом наші хоробрі воїни перевершили всі очікування, немов ведені вищою силою. Схоже, що заклинання, сплетене сейднокур, було успішним."
 fetishist_flavor.412.a:0 "Вся слава Фреї – найзапеклішій з усіх богинь!"
 freyjas_chosen:0 "Обрані Фреєю"
 desc_freyjas_chosen:0 "Воїни держави перевершили всі очікування. Деякі кажуть, що вони благословлені Фреєю."
 fetishist_flavor.413.t:0 "Жадібність Фреї"
 fetishist_flavor.413.d:0 "Останнім часом нам не щастить у боях. Кілька великих воїнів полягло, хоча шанси складалися на нашу користь. Багато хто вказує пальцем на сейднокур, звинувачуючи в наших невдачах їхні чари. Вони вважають, що Фрея обурена нашими вимогами і вирішила зажадати більше відважних поборників до себе в королівство 'Фолькванґ', але пророчиці наполягають, що вони не винні."
 fetishist_flavor.413.a:0 "Фрея може бути суворою господинею."
 greed_of_freyja:0 "Жадібність Фреї"
 desc_greed_of_freyja:0 "Воїни держави не відповідають очікуванням. Оскільки вони гинуть у боях, дехто каже, що Фрея забирає собі наших кращих бійців."
 fetishist_flavor.414.t:0 "Богиня кохання"
 fetishist_flavor.414.d:0 "Останнім часом наші дипломати, здається, роблять все правильно. Вони вражають всіх, з ким вони зустрічаються, своїми прекрасними манерами, великими знаннями та дотепною розмовою. Ми повинні скористатися нашою фортуною, щоб побудувати міцніші відносини з майбутніми союзниками. Схоже на те, що закляття, зроблене сейднокур, зрештою виявилося успішним."
 fetishist_flavor.414.a:0 "Ніхто не може не любити тих, хто благословенний Фреєю."
 beloved_diplomats:0 "Улюблені дипломати"
 desc_beloved_diplomats:0 "Наші дипломати привітанні практично при кожному дворі, де їхні гідність, знання та доброзичливість високо цінуються."
 fetishist_flavor.415.t:0 "Ненавмисні образи"
 fetishist_flavor.415.d:0 "Останнім часом наші дипломати роблять одну помилку за іншою. Звичайно, вони добре виховані та стримані, але багато їхніх останніх доручень закінчилися катастрофічно. На щастя, вони поки що не образили нікого занадто важливого, хоча ми повинні бути обережними. Багато хто вказує пальцем на сейднокур, звинувачуючи в наших невдачах їхні чари. Вони вважають, що Фрея незадоволена тим, що ми воліли б говорити, ніж прокладати собі шлях війною, але пророчиці наполягають, що вони не винні."
 scorned_diplomats:0 "Зневаженні дипломати"
 desc_scorned_diplomats:0 "У наших дипломатів є невдала здатність скоювати безтактні помилки в делікатних ситуаціях. Вони більше не отримують запрошення на важливі збори, як раніше."
 fetishist_flavor.416.t:0 "Четверта ступінь"
 fetishist_flavor.416.d:0 "Мудрий Будда вчив нас слідувати Шляхетним вісімковим шляхом, щоб звільнитися від нескінченного циклу перероджень і смертей. Четверта ступінь, 'самма камманта' або правильна поведінка, говорить, що нам слід утримуватися від розбещення, заподіяння шкоди та вбивства, брати тільки те, що дають. Багато в чому самма камманта зробила нашу країну стабільною і квітучою, але має свої недоліки. Щоб не викликати гнів Будди, ченці в провінції [no_killing_province.GetName] заохочують наших підданих не приєднуватися до армії. Спочатку їхній вплив був незначним, однак з часом ці промови поширилися, і ми починаємо відчувати наслідки."
 fetishist_flavor.416.a:0 "Залишатися вірним Шляхетному шляхові – почесне прагнення."
 fetishist_flavor.416.a.tt:0 "Дозвольте людям, які хочуть слідувати Шляхетним шляхом, залишатися поза армією."
 fetishist_flavor.416.b:0 "Їхній борг перед нашою країною більший, ніж перед Буддою!"
 fetishist_flavor.416.b.tt:0 "Примусити дезертирів приєднатися до армії. Вони, разом зі своїми родичами, напевно нададуть деякий опір."
 doing_no_harm:0 "Не нашкодь"
 desc_doing_no_harm:0 "Деякі працездатні люди цієї провінції відмовляються приєднатися до армії через релігійні переконання – принаймні так вони стверджують."
 forced_conscription:0 "Насильницьке вербування"
 desc_forced_conscription:0 "Частина чоловіків у цій провінції була змушена піти в армію, незважаючи на релігійні переконання."
 fetishist_flavor.417.t:0 "Дух щедрості"
 fetishist_flavor.417.d:0 "Щоб розвиватися як особистість і наблизитися до духовного звільнення, ми повинні накопичувати заслуги. Згідно з ученням Будди, ми робимо це через благі справи, вчинки та думки, а накопичення заслуг буде перенесено на наші найближчі втілення. Найвищою ознакою добросердя є добровільна передача заслуг іншим. Це доводить, що ми звершуємо благі справи, вчинки та думки не тільки для нашої власної вигоди, але й для всіх інших.\n\n[Root.Monarch.GetName], [Root.Monarch.GetTitle] нашої держави, організували чудову церемонію у святині династії [Root.Monarch.Dynasty.GetName]. В кінці церемонії [Root.Monarch.GetTitle] передасть заслуги, які [Root.Monarch.GetSheHe] збере за час ритуалу. Кому ж [Root.Monarch.GetSheHe] їх присвятить?"
 selfless_ruler:0 "Самовідданий правитель"
 desc_selfless_ruler:0 "В ході великої церемонії правитель самовіддано передав заслуги всім розумним істотам."
 fetishist_flavor.417.a:0 "Своїм предкам, щоб полегшити їхні страждання в наступному житті."
 fetishist_flavor.417.a.tt:0 "[Root.Monarch.GetTitle] §Y[Root.Monarch.GetName]§! нагадає всім про свій великий родовід."
 fetishist_flavor.417.b:0 "Усім живим істотам, заради загального блага."
 fetishist_flavor.417.b.tt:0 "[Root.Monarch.GetTitle] §Y[Root.Monarch.GetName]§! розчулить всіх своїм скромним і щедрим єством."
 fetishist_flavor.418.t:0 "Повернення до пастви"
 fetishist_flavor.418.d:0 "Більше тисячі років тому юдеїв було вигнано з Обіцяної Землі й відтоді діти Авраама розсіялися по всьому світу, не маючи держави, яку могли б назвати своєю. Згодом наші традиції та практики зазнали змін і розійшлися. Ми самі лише недавно знайшли наш шлях назад в Еґзіабер, тож зараз відчайдушно захищаємо нашу власну ідентичність, яка лише формується, з Гайманотом. \n\nНещодавно велике плем'я мандрівників прибуло у провінцію [Root.GetName]. Хоча вони також стверджують, що є нащадками Авраама, а багато їхніх звичаїв відзеркалюють наші власні, існують і певні відмінності. Коли вони моляться, вони возносять молитви 'Яхве', а їхні Священні Писання називаються 'Торою'. Вони жадають оселитися тут під нашим захистом. Не дивлячись на те, що чимало з них є кваліфікованими майстрами та мудрими вченими, які, безсумнівно, були би корисні для нашої держави, наші радники попереджають нас про непорозуміння, які напевно з'являться між цими новоприбулими та нашими нинішніми підданими..."
 fetishist_flavor.418.a:0 "Звичайно, наші брати та сестри повинні залишитися!"
 fetishist_flavor.418.a.tt:0 "Більшість єврейських іммігрантів оселиться в провінції [Root.GetName]."
 fetishist_flavor.418.b:0 "Вони не такі, як ми, не справжні послідовники Еґзіабера."
 fetishist_flavor.418.b.tt:0 "Єврейських іммігрантів потрібно вигнати."
 jewish_immigrants:0 "Єврейські іммігранти"
 desc_jewish_immigrants:0 "Нещодавно в цій провінції був великий приплив єврейських іммігрантів."
 fetishist_flavor.419.t:0 "Вимоги юдеїв"
 fetishist_flavor.419.d:0 "Хоча вони, звичайно ж, спочатку були вдячні, зараз серед єврейського населення провінції [Root.GetName] все більше зростає невдоволення. Тертя між ними та послідовниками Гайманота доставили нам багато безсонних ночей. Тепер, ставши частиною нашого народу, юдеї стали скаржитися на відсутність впливу на державні справи. Вони вимагають, щоб один з їхніх лідерів, майстер гільдії Ісая, отримав місце в раді. Хоча це напевно задовольнить юдеїв, але також послабить наш релігійний вплив і розлютить наших найбільш фанатичних підданих."
 fetishist_flavor.419.a:0 "Ми з радістю приймемо мудру пораду Ісаї."
 fetishist_flavor.419.b:0 "Хіба ми не дали вам достатньо? Невдячні п'явки..."
 blasphemous_advisor:0 "Богохульний радник"
 desc_blasphemous_advisor:0 "Вірних послідовників Еґзіабера турбує один з наших радників і його вплив на наші традиції та звичаї."
 dissatisfied_jews:0 "Незадоволені юдеї"
 desc_dissatisfied_jews:0 "Місцеве єврейське населення незадоволено відсутністю впливу на управління нашою країною."
 fetishist_flavor.420.t:0 "Плюндрування Санбату"
 fetishist_flavor.420.d:0 "На сьомий день після того, як Еґзіабер створив світ, Він відпочив. На Його честь ми обрали сьомий день тижня священним. Під час Санбату, із заходу сонця в день, що передує появі зірок, ми не працюємо, не пишемо і не готуємо. Ми навіть не запалюємо жодних вогнів. Порушення Санбату – це злочин проти законів Бога. \n\nДійшла чутка, що один з наших найдосвіченіших радників – [Root.Adm_Advisor.GetName] – часто працює під час Санбату. Хоча деякі з найбільш екстремальних протестувальників вимагають, щоб [Root.Adm_Advisor.GetHerHis] забили камінням до смерті за те, що [Root.Adm_Advisor.GetSheHe] слідує гріховними шляхами, ми не хочемо створювати небезпечний прецедент. Зрештою, [Root.Adm_Advisor.GetName] не єдиний в суді порушник Санбату, хоча [Root.Adm_Advisor.GetSheHe] є найбільш регулярним і найменш стриманим злочинцем. Просте звільнення [Root.Adm_Advisor.GetHerHim] напевно заспокоїть більшість, хоча втрата [Root.Adm_Advisor.GetHerHis] досвіду стане великою незручністю..."
 fetishist_flavor.420.a:0 "Ми не можемо допустити, щоб така аморальна особистість представляла наш уряд."
 fetishist_flavor.420.b:0 "Радник [Root.Adm_Advisor.GetName] занадто важливий для нашого уряду. [Root.Adm_Advisor.GetSheHeCap] залишиться."
 fetishist_flavor.450.t:0 "Природа Бога"
 fetishist_flavor.450.d:0 "У цілому наше поклоніння християнському Богові наблизило нас до [christian_neighbor.GetAdjective]ого народу, але завжди є невелике відчуття, що ми говоримо різними мовами, а не про одне й те ж, коли мова заходить про теологію. Це ще раз було підкреслено сьогодні, коли в ході спільної церемонії наш посол в [christian_neighbor.GetTagDE] вступив у гарячу суперечку про природу Святої Трійці. Цілком очевидно, що [christian_neighbor.GetAdjective]ий народ ображений тим, як поклоняються Отцю, Сину і Святому Духові на наших землях."
 fetishist_flavor.450.a:0 "Щось, либонь, було втрачено під час перекладу?"
 fetishist_flavor.450.b:0 "Вибачтесь та спробуйте виправити розбіжності."
 fetishist_flavor.451.t:0 "Велика християнська громада"
 fetishist_flavor.451.d:0 "Великому християнському світу наше шанування їхнього Бога має здаватися чудом. Хоч у них виникають питання до деяких наших тлумачень, схоже, існує загальне полегшення від того, що слово Боже зуміло поширитися серед язичників. Куди б не вирушили наші дипломати, здається, їх вітають з розпростертими обіймами."
 fetishist_flavor.451.a:0 "Господи помилуй"
 fetishist_flavor.451.a.tt:0 "Відносини з усіма християнськими країнами покращилися на §G50§!."
 fetishist_flavor.452.t:0 "Християнська місія в провінції [Root.GetName]"
 fetishist_flavor.452.d:0 "Відкривши свої обійми християнському Богові, ми також привернули до себе багатьох його послідовників. Постійний приплив купців, священиків, ченців і авантюристів зараз, крім іншого, допомагає поширювати Слово Боже на наших землях.\nГрупа місіонерів з [christian_missionary_origin.GetTagOGO] тепер хоче оселитися в провінції [Root.GetName]."
 fetishist_flavor.452.a:0 "Яка може бути шкода від прийняття людей Божих?"
 fetishist_flavor.452.b:0 "Ми повинні самі контролювати вірян."
 fetishist_flavor.452.b.tt:0 "Відмовившись від місіонерів, ми уникнемо поширення християнських сект на наших землях, але ми розгніваємо країни, з яких вони походять."
 christian_unorthodoxy:0 "Неортодоксальне християнство"
 christian_brotherhood:0 "Християнське братство"
 christian_mission_fetishism:0 "Християнська місія"
 desc_christian_mission_fetishism:0 "Ми дозволили місіонерам оселитися в цій провінції. В обмін на те, що їм дозволено поширювати свою віру, вони активно працюють над вдосконаленням місцевої інфраструктури для підтримки громади."
 fetishist_flavor.455.t:0 "Далекоглядний мандрівник"
 fetishist_flavor.455.d:0 "Вчений каді, що досконало володіє знаннями в області ісламської юриспруденції, вважає за доцільне відзначити нашу країну своїм візитом. Схоже, він подорожує ісламським світом, щоб внести порядок і структуру в правову систему і спостерігати різні чинні шляхи, в яких відбиті життя і слова пророка. Хоча це велика честь, що така людина відвідає місто [Root.Capital.GetCapitalName], можливо, ще корисніше було би переконати його залишитися..."
 fetishist_flavor.455.a:0 "Зробімо йому щедру пропозицію."
 fetishist_flavor.455.b:0 "Який чудовий день."
 fetishist_flavor.456.t:0 "Торговці-Ширазі"
 fetishist_flavor.456.d:0 "Група торговців-Ширазі зі Сходу усталилася в провінції [Root.GetName], сподіваючись доставити нові товари в портові міста, з яких вони родом. Хоча Ширазі стверджують, що походять з перших мусульманських сімей, які оселилися на африканському узбережжі, їхній іслам являє собою щедру суміш ритуалів і магічних обрядів. У провінції [Root.GetName] вони відчувають себе як вдома, і місцеве населення немає з ними жодних проблем."
 fetishist_flavor.456.a:0 "Чудово."
 fetishist_flavor.457.t:0 "Релігійна напруга в провінції [Root.GetName]"
 fetishist_flavor.457.d:0 "Наше прийняття ісламу як нашої нової релігії в цілому було бездоганним. Принаймні, в тих регіонах, де мусульмани все ще не є більшістю. Проте в провінції [Root.GetName] нова релігія має велику кількість послідовників, і деякі з них відчувають, що наше богослов'я дещо ліберальне. Нещодавній наплив новонавернених з менш релігійно-ортодоксальної частини країни викликав помітну напруженість. Щоб контролювати своїх підданих, наш місцевий представник привів ще більш недавніх новонавернених солдатів, що тільки загострило ситуацію. Здається, це лише питання часу, перш ніж почнеться насильство..."
 fetishist_flavor.457.a:0 "Негайно замініть губернатора."
 fetishist_flavor.457.b:0 "Ми повинні використати силу, щоб вгамувати ситуацію."
 fetishist_flavor.458.t:0 "Поширення ісламу"
 fetishist_flavor.458.d:0 "[muslim_missionary_origin.GetAdjective]і місіонери стають все більш поширеним явищем в провінції [Root.GetName], а їхні проповіді знаходять чудовий відгук у населення провінції. Усе зайшло настільки далеко, що зараз вже не можна сказати з точністю, чи дотримуються в провінції звичаїв предків. Як би там не було, провінція [Root.GetName] тепер є повністю ісламським регіоном."
 fetishist_flavor.458.a:0 "Аллах великий."
 qadi_in_fetishist_lands:0 "Шановний Каді"
 desc_qadi_in_fetishist_lands:0 "Освічений правознавець і суддя оселився в нашій країні."
 shirazi_merchant_presence:0 "Торгова громада Ширазі"
 desc_shirazi_merchant_presence:0 "Група мусульманських торговців оселилася в цій провінції."
 fetishist_flavor.460.t:0 "Міграція зороастрійців"
 fetishist_flavor.460.d:0 "Серед різноманітних вигнаних зороастрійських громад поширилися вісті про наше шанування віри в Ахура Мазду. Вогненні храми міста [Root.GetCapitalName] набули особливої слави, і зараз велике число зороастрійців прибуває в цей регіон, щоби почати нове життя в надії, що ця земля буде гостинніша.\nНезважаючи на те, що дехто вважає, що не дивно, що провінція так швидко втрачає зв'язок з традиціями наших предків, постійний потік вчених, торговців та інших важливих чоловіків і жінок, безумовно, допоможе цій місцевості зростати."
 fetishist_flavor.460.a:0 "Ми повинні вітати наших братів і сестер здалеку!"
 fetishist_flavor.460.b:0 "Ми повинні захищати наші традиції!"
 zoroastrian_migration_into_africa:0 "Міграція зороастрійців"
 desc_zoroastrian_migration_into_africa:0 "Члени зороастрійської діаспори прийшли, щоб оселитися в цій провінції, пообіцявши допомогти нашій місцевій адміністрації будь-яким способом в обмін на наш захист."
 fetishist_flavor.461.t:0 "Згас вогонь у провінції [Root.GetName]"
 fetishist_flavor.461.d:0 "Згодом все більше число вогненних храмів було освячено з використанням первісного вогню, доставленого в країну послідовниками Заратустри. Однак, оскільки віра стає все поширенішою, їй також вдалося розгнівати деяких з наших більш традиційно орієнтованих підданих. Вогняний храм, освячений досить близько до гробниці одного з найшанованіших предків у місті [Root.GetName], призвів до відкритої ворожнечі між послідовниками старих шляхів і "магів" зі сходу. Традиціоналісти увірвалися в храм і загасили священний вогонь."
 fetishist_flavor.461.a:0 "Ятха аху вайріо."
 zoroastrian_unrest:0 "Релігійна напруженість"
 desc_zoroastrian_unrest:0 "Кипить напруженість між прихильниками нового культа Маздаясни і послідовниками наших старих традицій."
 TRADING_CITY_TOOLTIP:0 "§YЗаснувати торгове місто§!"
 TRADING_CITY_ONLY_TRADE_LEAGUE_LEADER:0 "\nТільки лідер Торгової Ліги може заснувати торгове місто."
 TRADING_CITY_ONLY_ONE_PER_TRADE_NODE:0 "\nВаша Торгова Ліга може мати тільки одне торгове місто в кожному вузлі."
 TRADING_CITY_CAPITAL:0 "\nВи не можете перетворити свою столицю на торгове місто."
 CANT_LEAD_TRADE_LEAGUE:0 "\nВи не можете очолювати Торгову Лігу з таких причин:\n"
 trading_city:0 "Торгове місто"
 trading_city_desc:0 "Форма правління, при якій місто формально вважає себе республікою та основний акцент робить на торгівлю.\nТоргові міста можуть бути засновані тільки лідерами Торгових Ліг.\nЯкщо торгове місто отримає у своє розпорядження понад одну провінцію, його форма правління зміниться на §Yторгову республіку§!.\n"
 trading_city_legacy:0 "Торгове місто"
 trading_city_legacy_desc:0 "Форма правління, при якій місто формально вважає себе республікою та основний акцент робить на торгівлю.\nТоргові міста можуть бути засновані тільки лідерами Торгових Ліг.\nЯкщо торгове місто отримає в своє розпорядження понад одну провінцію, його форма правління зміниться на §Yторгову республіку§!.\n"
 fetishist_flavor.500.t:0 "Рада міста [Root.Capital.GetCapitalName]"
 fetishist_flavor.500.d:0 "Наші старійшини стурбовані тим, що мир і спокій зробили наших воїнів м'якотілими і притупили уми наших вчених. 'Поклоніння Теотлю не повинно бути таким!', – стверджують вони. Для заспокоєння старійшин ми могли би збудувати будівлю для спостереження за зірками, або ж ми можемо провести жертвопринесення на славу Бога Сонця."
 fetishist_flavor.500.a:0 "Побудувати обсерваторію."
 fetishist_flavor.500.a.tt:0 "Якщо ця затія завершиться успішно, велика піраміда дасть нам знання на покоління вперед."
 fetishist_flavor.500.b:0 "Варто піти перевіреним шляхом жертвоприношень."
 fetishist_flavor.500.b.tt:0 "Якщо все піде за планом, то наш правитель буде відомий за [Root.Monarch.GetHerHis] благочестя."
 fetishist_flavor.501.t:0 "Спостереження за зірками"
 fetishist_flavor.501.d:0 "За допомогою досвідчених інженерів і новітніх архітектурних досягнень наші робочі спорудили прекрасну піраміду. Двері будівлі дивляться на схід – щоранку Бог Сонця дає нам своє світло на знак вдячності за зусилля, вкладені в прекрасний храм."
 fetishist_flavor.501.a:0 "Чудово!"
 fetishist_flavor.502.t:0 "[Root.Monarch.GetTitle] поділиться кров'ю"
 fetishist_flavor.502.d:0 "[Root.Monarch.GetTitle] [Root.Monarch.GetName] рішуче підійшли до вівтаря. Сонце, що сідало, блиснуло на [Root.Monarch.GetHerHis] обсидіановому клинку і монотонні наспівування жерців посилилися. Натовп гучно радів, поки Їхня Величність спритно робили невеликий надріз на руці. Кров все ще крапала з [Root.Monarch.GetHersHim] тіла. [Root.Monarch.GetSheHe] урочисто кивнули в бік старійшин. Один з них посміхнувся у відповідь, тоді як біля вівтаря вишикувалася черга нетерплячих воїнів."
 fetishist_flavor.502.a:0 "Во славу Сонця!"
 fetishist_flavor.503.t:0 "Провальне будівництво"
 fetishist_flavor.503.d:0 "Погана погода й жахливе управління змусили робочих кинути інструменти і припинити будівництво. Замість цього вони скаржаться на недостатню оплату й жахливі умови праці – деякі навіть намагалися підпалити будівництво. Розчаровані старійшини невдоволено похитують головами."
 fetishist_flavor.503.a:0 "Передбачувано!"
 fetishist_flavor.504.t:0 "Під пильною увагою предків"
 fetishist_flavor.504.d:0 "[Root.Monarch.GetTitle] [Root.Monarch.GetName] нервово підступили до вівтаря. Клинок тремтів у [Root.Monarch.GetHerHis] руці, натовп затамував подих. Закривши очі, [Root.Monarch.GetSheHe] натиснули клинком на шкіру... \n\n[Root.Monarch.GetHerHis] розріз, можливо виявився занадто глибоким. Кров, яка текла на кам'яну підлогу швидко пофарбувала її в червоний колір і закрапала вниз по сходах. Рідина блищала в сутінках і [Root.Monarch.GetTitle] ледь встиг почути, як жерці припинили співати, перед тим, як Їхня Величність знепритомніли.\n\nКоли [Root.Monarch.GetName] знову прокинулися, [Root.Monarch.GetSheHe] на Root.Monarch.GetHerHim] не було лиця."
 fetishist_flavor.504.a:0 "Яка ганьба!"
 fetishist_flavor.505.t:0 "Золоті ідоли"
 fetishist_flavor.505.d:0 "Умілий майстер золотих прикрас став відомим у наших землях. Його популярність дозволила йому розширити свою майстерню, і він вже прийняв кілька учнів під своє крило. Наша знать особливо зацікавлена в його умінні створювати вишуканих золотих ідолів, які представляють різних богів і надають божественний захист, вони виготовляються у вигляді змій, орлів і ягуарів. Не дивно, що стало модним тримати ці тотеми близько, переважно у вигляді кулона навколо своєї шиї."
 fetishist_flavor.505.a:0 "Чарівливо!"
 fetishist_flavor.506.t:0 "Єдність крові"
 fetishist_flavor.506.d:0 "Цього ранку [Root.Monarch.GetTitle] [Root.Monarch.GetName] отримав послання від одного з старійшин провінції [worried_province.GetName], що переконує нас у необхідності великого жертвопринесення на честь Хмарного Змія.\n\nПогода в останні місяці дійсно була надзвичайно сухою, особливо в землі [worried_province.GetName]. Місцеві хвилюються щодо своїх врожаїв, тоді як старійшини голосно висловлюють свою думку – їхні віщуни передбачали це протягом декількох місяців, кажуть вони, ставлячи під сумнів присутність віри в селян. Дивне почуття елітизму витає навколо старійшин і деякі глумляться над селянами, які шукають їхніх порад.\n\nПоглянувши на послання знову, [Root.Monarch.GetTitle] виглядає спантеличено. Можливо складна церемонія примирення – це якраз те, що потрібно для регіону?"
 fetishist_flavor.506.a:0 "Накажіть провести вишукану криваву церемонію!"
 fetishist_flavor.506.b:0 "У нас є більш важливі справи."
 fetishist_flavor.507.t:0 "Під холодним місяцем"
 fetishist_flavor.507.d:0 "Місяць у небі зловісно нависає над натовпом, обличчя жерців сяють червоним світлом у відблисках смолоскипів. Тиша запала в повітрі, зрідка порушується шелестінням ніг, що йдуть до вівтаря – дюжина людей йде, або, скоріш їх тягнуть прямо до центру церемонії. Земля [worried_province.GetName] давно не бачила таких ритуалів і було очевидно, що це буде мати вплив на натовп, усіх – від молодих до старих, які нервово спостерігають. Після проведеного місяця в тиші, вищий жрець нарешті то благально кликнув до богів, доки невдалого селянина тримали на вівтарі. Його серце, разом з серцями інших невдалих учасників жертвопринесення, незабаром буде 'Випущено на волю', що б воно могло приєднатися до духів."
 fetishist_flavor.507.a:0 "Треба робити таке частіше."
 fetishist_flavor.507.b:0 "Це наш спосіб життя."
 fetishist_flavor.508.t:0 "Втрачена можливість"
 fetishist_flavor.508.d:0 "Це був темний і хмарний вечір, коли люди в провінції [worried_province.GetName], за наказом своїх старійшин, зібралися щоб стати свідками великого жертвопринесення. 'Це врятує провінцію [worried_province.GetName]', сказав вищий жрець. 'Це зупинить посуху, хоча начебто це вже й не треба', бурмотіли селяни, поглядаючи на небо. Начебто це дощові хмари? \nДари, призначені Хмарному Змію вищали і ридали, доки їх тягнули до вівтаря. Важка напруга повисла навкруги. \nРаптово гучний гуркіт пролунав у небі і дощ окропив місце жертвопринесення. Натовп раптово збожеволів, крики заповнили повітря – деякі жителі щосили намагалися звільнити своїх коханих від марного жертвопринесення! Церемоніальний ніж, тепер зведений у переляканим жерцем для захисту, у паніці опускався на тіла людей, поки поважні старійшини намагалися сховатися."
 fetishist_flavor.508.a:0 "Жахливі новини!"
 distrust_of_the_elders:0 "Недовіра старійшинам"
 desc_distrust_of_the_elders:0 "Старійшини останнім часом зробили кілька жахливо неточних прогнозів."
 blessed_rains:0 "Благословенний дощ"
 desc_blessed_rains:0 "Люди здійснюють жертвопринесення після кожного збору врожаю."
 fetishist_flavor.510.t:0 "Благословенний гуру"
 fetishist_flavor.510.d:0 "Ми чули про нізкорожденну людину, що володіє незвичайною аурою і знаннями в філософії. Односельці ставляться до нього з великою повагою, як якщо б він був з касти брахманів. Цікаво те, що він ніколи не прагнув до земних благ і не хотів нічого крім того, що б мати можливість доносити свої пізнання іншим – насправді він став кимось на кшталт місцевої визначної пам'ятки, люди питали його ради у всіх видах питань, починаючи від серцевих справ до справ сільського господарства або громадянського обов'язку. Деякі дворяни стверджують, що з дня на день він почне брати гроші за свої поради в будь-який день, хоча інші вважають, що йому явно варто провести залишок свого життя по іншому, а не тільки медитуючи в місцевому храмі."
 fetishist_flavor.510.a:0 "Зробіть його радником."
 fetishist_flavor.510.b:0 "Йому варто залишитися в його рідному поселенні."
 fetishist_flavor.511.t:0 "Священні писання"
 fetishist_flavor.511.d:0 "Ми отримали гнівного листа з провінції [dharmic_neighbor.GetName], в якому повідомлялося про морочливого [Root.GetAdjective]ого ченця, що в її межах продає книги, видаючи їх за священні писання. Крім того, що це є підробкою, у текстах так само є кілька суттєвих помилок щодо гіндуїстського світогляду, і влада провінції [dharmic_neighbor.GetName] звинувачує нас у спробі спровокувати релігійні заворушення на їхніх вулицях. Можливо монах всього лише намагався пояснити свою думку, хоча з огляду на популярність у провінції [dharmic_neighbor.GetName] цих писань, цілком ймовірно що це дійсно шарлатан, який використовує релігію для заробітку...\n\nЗбитків вже завдано і ми можемо тільки ввести війська для пошуку і депортації ченця за межі провінції [dharmic_neighbor.GetName]."
 fetishist_flavor.511.a:0 "Так тому і бути."
 dharmic_imitators:0 "Послідовники віри"
 selfless_guru:0 "Самовідданий гуру"
 desc_selfless_guru:0 "Літній чоловік зараз знаходиться в селі недалеко від столиці та приймає всіх, хто потребує поради, надаючи допомогу цілої нації."
 in_honor_of_the_sun_god:0 "На честь Бога Сонця"
 desc_in_honor_of_the_sun_god:0 "Місцеві жителі дуже часто проводять людські жертвоприношення."
 rioting_workers:0 "Бунтівні робітники"
 desc_rioting_workers:0 "Це спільнота потерпає від незадоволення і дисгармонії."
 observatory_building:0 "Обсерваторія"
 desc_observatory_building:0 "Центр віщувань та астрономії, у цій провінції стоїть піраміда з відмінним видом на зірки."
 warrior_of_the_sun:0 "Воїни Сонця"
 desc_warrior_of_the_sun:0 "Цей правитель виявив велику відданість богам у готовності до самопожертви."
 artisan_of_gold:0 "Ювелір"
 desc_artisan_of_gold:0 "Відомий коваль по золоту і майстер тотемів проживає тут."
 TRADING_CITY_NEW_TITLE:0 "Заснувати нове торгове місто"
 TRADING_CITY_NEW_DESC:0 "Бажаєте заснувати нове торгове місто, перетворивши провінцію §Y$PROVINCE$§! на столицю?"
 rr_girondists:0 "Жирондисти"
 rr_girondists_influence:0 "Жирондистський вплив"
 rr_girondists_FACTION_DESC:0 "Жирондисти бажають не дати революції вийти з під контролю та пропонують сконцентруватися на поширенні революції за межі наших кордонів. Вони сподіваються на активну зовнішню політику та повалення контрреволюційних режимів на континенті."
