l_english:
 DLC_dlc001_TOOLTIP_INSTANT:0 "100 Years War Unit Pack"
 LANDING_dlc085_TEXT:0 "Основні особливості:\n- 11 нових моделей військ для Clanricarde, Desmond, Sligo, and Thomond"
 LANDING_dlc085_FLAVOR_TEXT:0 "Enhance the Europa Universalis IV experience with 11 нових моделей військ для the Irish realms of Clanricarde, Desmond, Sligo and Thomond."
 LANDING_dlc086_TEXT:0 "Основні особливості:\n- 12 нових моделей військ для Kildare, Leinster, Tyrone, and Ulster"
 LANDING_dlc086_FLAVOR_TEXT:0 "Enhance the Europa Universalis IV experience with 12 нових моделей військ для the Irish realms of Kildare, Leinster, Tyrone, and Ulster."
 LANDING_dlc087_TEXT:0 "Основні особливості:\n- 14 нових моделей військ для Brittany, Ireland, Scotland, and Wales"
 LANDING_dlc087_FLAVOR_TEXT:0 "Enhance the Europa Universalis IV experience with 14 нових моделей військ для the countries of Brittany, Ireland, Scotland, and Wales."
 LANDING_dlc088_TEXT:0 "Основні особливості:\n- 16 нових моделей військ для Cornwall, Meath, Normandy, and Northumberland"
 LANDING_dlc088_FLAVOR_TEXT:0 "Enhance the Europa Universalis IV experience with 16 нових моделей військ для the countries of Cornwall, Meath, Normandy, and Northumberland."
 LANDING_dlc089_TEXT:0 "Основні особливості:\n- 3 tracks for British nations"
 LANDING_dlc089_FLAVOR_TEXT:0 "Enjoy three нових треки for British nations, composed by Yannick Süss and Robin Birner."
 LANDING_dlc091_TEXT:0 "Основні особливості:\n- 20 нових моделей військ для Gondwana, Mewar, Nepal, Orissa, and South Indian Minor Nations"
 LANDING_dlc091_FLAVOR_TEXT:0 "Enhance the Europa Universalis IV experience with 20 нових моделей військ для Gondwana, Mewar, Nepal, Orissa, and South Indian minors."
 LANDING_dlc092_TEXT:0 "Основні особливості:\n- 20 нових моделей військ для Bahmanis, Gujarat, Jaunpur, Malwa, and the Mughals"
 LANDING_dlc092_FLAVOR_TEXT:0 "Enhance the Europa Universalis IV experience with 20 нових моделей військ для Bahmanis, Gujarat, Jaunpur, Malwa, and the Mughals."
 LANDING_dlc093_TEXT:0 "Основні особливості:\n- 42 new male and female advisor portraits for Indian nations and cultures"
 LANDING_dlc093_FLAVOR_TEXT:1 "This portrait pack adds 42 new portraits - 21 male and 21 female - for Indian countries and cultures."
 LANDING_dlc094_TEXT:0 "Основні особливості:\n- 3 tracks for playing in and around India"
 LANDING_dlc094_FLAVOR_TEXT:0 "This music pack adds over ten minutes of new and original music, inspired by the sounds and music traditions of India, composed Yannick Süss and Robin Birner."
 LANDING_dlc096_TEXT:0 "Основні особливості:\n- 17 нових моделей кораблів for the Iberian nations"
 LANDING_dlc096_FLAVOR_TEXT:0 "Enhance the Europa Universalis IV experience with 17 нових моделей кораблів for Iberian nations."
 LANDING_dlc097_TEXT:0 "Основні особливості:\n- 17 нових моделей кораблів for Berber & North African nations"
 LANDING_dlc097_FLAVOR_TEXT:0 "Enhance the Europa Universalis IV experience with 17 нових моделей кораблів for Berber & North African nations."
 LANDING_dlc098_TEXT:0 "Основні особливості:\n- 20 unit models for Galicia, Granada, Navarra, and the Pirate nations"
 LANDING_dlc098_FLAVOR_TEXT:0 "Enhance the Europa Universalis IV experience with 20 нових моделей військ для Galicia, Granada, Navarra, and the Pirate nations."
 LANDING_dlc099_TEXT:0 "Основні особливості:\n- 3 tracks for Iberian and Pirate nations"
 LANDING_dlc099_FLAVOR_TEXT:0 "Enjoy 3 tracks of original music inspired by the discovery of the New World."
 LANDING_dlc101_TEXT:0 "Основні особливості:\n - Європейські гілки місій\n- Призначення кардиналів\n- Папські булли\n- Папська десятина\n- Тридентський собор\n- Імперські інциденти\n- Нові імперські реформи\n- Революційний запал\n- Центри революції\n- Рівні захистника віри\n- Аспекти гуситської церкви\n- Гегемонії"
 LANDING_dlc101_FLAVOR_TEXT:0 "Відкрийте для себе нові способи розширення своєї імперії в цьому доповненні до флагманської гри Paradox Development Studio про епоху раннього нового часу. Europa Universalis IV: Імператор привносить нову глибину і нові можливості в ваші зусилля по пануванню на земній кулі у світі раннього нового часу. Чи зможете ви зробити так, щоб ваше правління тривало століттями?\n\nІмператор зосереджується на покращенні ігрового досвіду для європейських націй, додаючи більшої глибини католицьким державам та більш енергійній та інтерактивній Священній Римській імперії. Революції поширюються як вогонь, вимагаючи дій від королівств, які не хочуть бути охопленими гарячковими закликами до реформ."
 LANDING_dlc102_TEXT:0 "Основні особливості:\n- 16 нових моделей військ для балканських націй"
 LANDING_dlc102_FLAVOR_TEXT:0 "Enhance the Europa Universalis IV experience with 16 нових моделей військ для балканських націй"
 LANDING_dlc103_TEXT:0 "Основні особливості:\n- 12 нових моделей військ для Italian and Swiss nations"
 LANDING_dlc103_FLAVOR_TEXT:0 "Enhance the Europa Universalis IV experience with 12 нових моделей військ для Italian and Swiss nations"
 LANDING_dlc104_TEXT:0 "Основні особливості:\n- 5 нових моделей військ для Італії, Німеччини, Священної Римської Імперії та Лотарингії"
 LANDING_dlc104_FLAVOR_TEXT:0 "Enhance the Europa Universalis IV experience with 5 нових моделей військ для Італії, Німеччини, Священної Римської Імперії та Лотарингії"
 LANDING_dlc105_TEXT:0 "Основні особливості:\n- 3 tracks for European nations"
 LANDING_dlc105_FLAVOR_TEXT:0 "Enjoy 3 tracks of original music inspired by Early Modern Europe."
 LANDING_dlc106_TEXT:1 "Основні особливості:\n- Гілки місій Південно-Східної Азії\n- Монументи\n- Розширені колоніальні нації\n- Отримання прихильності\n- Концентрація розвитку\n- Централізація володінь\n- Розширені регентства\n- Тотемізм\n\nДодаткові можливості:\n- Урядові реформи мандала\n- Пограбування столиць\n- Найм транспортів"
 LANDING_dlc106_FLAVOR_TEXT:0 "Уявіть собі столицю, яка сяє як коштовне каміння, вдосконалену багатством, здобутим в глибині країни - прикрашену багатствами, затребуваними у васалів. Столиця не територіальної імперії, а компактної та сконцентрованої держави. Уявіть це, а потім зробіть це в Europa Universalis IV: Левіафан.\n\n Левіафан пропонує нові інструменти, які дозволять вам грати 'високо' в більш сфокусованих світах з декількома центрами влади. Він також має безліч інших змін в добре зарекомендувавших себе ігрових функціях, таких як регенство і колонії."
 LANDING_dlc110_TEXT:0 "Основні особливості:\n- Африканські унікальні та регіональні гілки місій\n- Африканські урядові реформи\n- Привілеї африканських станів\n- Механіки юдаїзму\n- Нові моделі африканських юнітів і місіонерів\n- Нова музика для Африки\n\nДодаткові можливості:\n- Нові події юдаїзму\n- Унікальний юніт чава для Ефіопії"
 LANDING_dlc110_FLAVOR_TEXT:0 "Африка — це величезний континент з довгим списком держав і ще довгою історією. Від золотої імперії Малі до королівства джунглів Конго; від військової могутності Сонгхая до торгових портів Кілва і Аджууран. Тепер з Origins ви можете відчути всю могутність і багатство цих націй. Стати провідною коптською Ефіопією з її чава та мандрівною столицею; відновити славу Великого Зімбабве як Мутапа; стати бастіоном християнства як Конго або, навпаки, постати захисником африканських традицій; наслідуйте та перевершуйте великого Мансу Мусу в ролі Малі, подорожуючи до Мекки через всю Європу, або розширюйте свою торгівлю як Аджуран настільки, що подаруєте жирафів самому імператору Китаю.\nВи самі вирішуєте, який шлях ви торуватимете та від якого Витоку ви йдете."
 DLC_dlc114_TOOLTIP_INSTANT:0 "Гармати, барабани і сталь, частина 3"
 LANDING_dlc114_TEXT:0 "Основні особливості:\n- 12 нових пісень у стилі альтернатиний метал"
 LANDING_dlc114_FLAVOR_TEXT:0 "Гармати, барабани і сталь, частина 3 is the third metal tinged music pack, mixing genres and themes inspired by the Europa Universalis franchise. This collection contains 12 alternative metal songs, all written and arranged by Kasper Lindgren, and each with a touch of Nordic folk influence."
 LANDING_dlc115_TEXT:0 "Основні особливості:\n- Нові гілки місій для скандинавських і балтійських країн\n- Нові унікальні урядові реформи для скандинавських та балтійських країн\n- Нові особливі станові привілеї для скандинавських і балтійських країн\n- Нові спецпідрозділи, шведсько-фінські каролінери та польсько-литовські крилаті гусари\n- Нові моделі для скандинавських і балтійських країн\n- 6 нових пісень для скандинавських та балтійських країн"
 LANDING_dlc115_FLAVOR_TEXT:0 "Три королівства: Данія, Швеція та Норвегія утворили нестабільний союз після того, як усі вони об'єдналися під керівництвом короля Померанії Еріка в 1397 році. Однак його було скинуто з престолу та заслано на острів Ґотланд у 1439 році, що призвело до зростання нестабільності Кальмарської унії. Тим часом за Балтійським морем Королівство Польське та князівство Литовське мають обрати нового правителя після битви під Варною, де загинув король і князь Владислав III. Це може стати нагодою для Тевтонського та Лівонського орденів оговтатися від поразок, а для торгових міст Риги та Данцига скористатися можливостями, які відкриваються попереду.\n\nLions of the North кинуть вам виклик керувати скандинавською чи балтійською країною в епоху боротьби, ведучи її до досягнення різних цілей альтернативними шляхами, які розгортаються в захопливому зануренні в гру."
 LANDING_dlc119_TEXT:0 "Основні особливості:\n- Нові гілки місій та механік Османської імперії, Китаю, Японії, Московії, Еспанії, Франції та Великобританії, а також зміни місій та розширення значущості ролі Пруссії, Португалії та Кореї\n- Понад 60 нових унікальних державних реформ, доступних для багатьох різних країн і культурних груп\n- Понад 60 нових станових привілеїв, розподілених між усіма станами\n- Нові сухопутні (мушкетери, самураї та терції) та військово-морські (каравели, галеони, галеаси, мановари, кораблі Ост-Індської компанії та кобуксони) спеціальні підрозділи\n- Нові моделі для французьких, південнокитайських, айнських і філіппінських країн\n- 9 нових пісень для Туреччини, Франції та Китаю"
 LANDING_dlc119_FLAVOR_TEXT:0 "Історія раннього сучасного часу – це значною мірою історія імперського зростання та зіткнення амбіцій. Англія, Франція та Еспанія борються за владу в Новому Світі, щоб посилити свою гегемонію у Старому Світі. Стала влада османів вступає в конфлікт з новоствореною державою Росією. В Азії старі китайська та японська імперії борються із віковою інерцією у бажанні централізувати владу.\n\nEUIV: Domination пропонує вам наново відкрити для себе історії цих великих держав за допомогою нових ігрових функцій та оновлених історичних деталей."
 LANDING_dlc125_TEXT:0 "- Learn more about early modern Japan in this package of lectures from Isaac Meyer, host of the popular History of Japan podcast\n- This collection of thirty-five lessons deals with key moments and symbols of Japan in the timeline of Europa Universalis IV, available through the in-game music player"
 LANDING_dlc125_FLAVOR_TEXT:0 "This collection of thirty-five lessons deals with key moments and symbols of Japan in the timeline of Europa Universalis IV. These lessons are a great starting point in furthering the knowledge about the world of Europa Universalis IV, a time when Japan moved from a collection of feuding daimyos to a nation united under a single warlord.\n\nLecture topics include histories of the major Japanese clans of the era, important dates in the development of Japan, national symbols and monuments of Japan and Japan’s diplomatic history through the era."
 LANDING_dlc126_TEXT:0 "- Learn more about Ming China, the early Qing dynasty and the surrounding nations in this package of lectures from Laszlo Montgomery, host of the popular History of China podcast\n- This collection of twenty-six lessons covers the important events and cultures of early modern China through 5 to 10 minute lectures that can be heard through the in-game music player"
 LANDING_dlc126_FLAVOR_TEXT:0 "This collection of twenty-six lessons covers the important events and cultures of early modern China in the timeline of Europa Universalis IV. These lessons are a great starting point in furthering the knowledge about the world of Europa Universalis IV, and are suitable for anyone with an interest in the history of China.\n\nLecture topics include the decline of the Ming, Southeast Asian nations, the Mongol and Manchu neighbours of Imperial China, the great monuments of China and the rise of the Qing Dynasty."
 LANDING_dlc128_TEXT:0 "Основні особливості:\n- Нові гілки місій для Персії, Мамлюків, Візантії, Ардебіля, Грузії, Вірменії, Ак-Коюнлу, Кара-Коюнлу, арабських та єменських народів\n- Нові механіки для Персії та Мамлюків\n- Нові урядові реформи для Персії в залежності від країни, що її сформувала, три різні релігійні шляхи на вибір\n- Нові типи суб'єктів для Персії та Візантії\n- Нові святі ордени, спеціальні юніти та дипломатичні дії для Персії та Мамлюків\n- Понад 170 нових подій\n- Нові моделі юнітів для Кіпру, Трапезунда, Карамана, Ізраїлю, Тлемсена, Сирії, Вірменії та Грузії\n- Нова музика перського, єгипетського та кавказького колоритів"
 LANDING_dlc128_FLAVOR_TEXT:1 "Два століття тому армії Чингісхана і монгольські та тюркські народи, які його супроводжували, проникли на землі між Середземномор'ям та Індією і залишили ці землі роздробленими. Тепер багато країн знову стають доволі могутніми, щоб повернути собі панування над регіоном. На землях Персії на рештках завоювань Тимура виникли багато тюркських та іранських народів. У Єгипті поневолені солдати-мамлюки заснували могутній султанат, який правив також землями Сирії. У довколишніх регіонах Кавказу та Греції християнські королівства чекають на свій шанс або свою загибель. А на землях Аравії та Ємену різні племена та держави виборюють нове об'єднання регіону.\n\nKing of Kings кидає вам виклик взяти правління над цими народами та привести їх до створення нових славетних імперій."
 LANDING_dlc136_TEXT:0 "- Нові та перероблені дерева місій для інків, ацтеків, майя, Нідерландів, Австрії, Угорщини, Богемії, Німеччини, Італії, Венеції, Тимуридів, Великих Моголів, середньоазіатських орд, Хісн Кайфи, Гормузу, Оману, Теодоро, Трапезунду та вторгнення на заході сонця.\n- Урядові механіки для інків, ацтеків, Німеччини, Венеції, Гормузу та Оману.\n- Понад 40 нових унікальних урядових реформ.\n- Понад 50 нових унікальних станових привілеїв.\n- Додатковий контент, такий як події, рішення, місцеві організації, дипломатичні дії, Casus Belli та типи суб'єктів.\n- Моделі юнітів для Молдови, Умбрії, Романьолі, Далмації, Вестфалії, Рейну, Словаччини та Хорватії.\n- 9 нових пісень американського, центральноєвропейського та близькосхідного колоритів."
 LANDING_dlc136_FLAVOR_TEXT:0 "К 1444 року над світом нависли потужні зміни. Середньоазіатські орди, що поступово дробляться після загибелі Чингіза і Тимура, перебувають на межі повного краху, але проте можуть у будь-який час породити ще одного великого завойовника. Піднесення турків в Анатолії не тільки загнало в кут християнські країни, але й задушило потік торгівлі між Європою та Азією. Таким чином, раніше панівні економічні держави у Середземномор'ї змушені шукати альтернативні джерела торгівлі, а інші країни можуть стати такими, хто досягне економічного домінування, експлуатуючи їх. Одним з головних з цих нових джерел, звичайно, є Америка, яка незабаром буде відкрита, де імперії майя, ацтеків та інків вже давно процвітають і продовжуватимуть це робити та навіть конкуруватимуть з новоприбулими, якщо їм надасться така можливість. Хто скористається цими вітрами змін?"
 #Recommend textsl_english:
 dlcXXX_reason_has_stuff_reason:1 "\nWe're recommending this unit pack as you have selected a country which gets нових моделей військ для from it."
 dlcXXX_reason_india_reason:1 "\nWe're recommending this DLC as you've picked a country that is in §YIndia§!."
 dlcXXX_reason_muslim_reason:1 "\nWe're recommending this DLC as you've picked a §YMuslim§! country."
 dlcXXX_reason_generic_reason:1 "\nWe're recommending this expansion as it adds many new features to the game."
 dlc001_reason_hyw_participant:0 "The §YHundred Years War Unit Pack§! adds 11 нових моделей військ для the participants of the Hundred Years War, including §YEngland§!, §YFrance§!, §YScotland§!, §YBurgundy§! and the French minors."
 dlc001_reason_hyw_participant_reason:1 "\nWe're recommending this unit pack as you've selected a country that participated in the §YHundred Years War§!."
 dlc002_reason_muslim_of_the_crescent:0 "The §YHorsemen of the Crescent Unit Pack§! adds 12 new cavalry models for Middle Eastern nations, including the §YMamluks§!, the §YOttomans§! and §YPersia§!."
 dlc003_reason_winged_hussars:0 "The §YWinged Hussars Unit Pack§! adds 12 new cavalry models for §YRussia§!, §YPoland§! and §YLithuania§!, three of the most influential Eastern European states in the Europa Universalis IV era."
 dlc004_reason_muslim:1 "The §YStar and Crescent Content Pack§! adds 70 new event pictures and several new events and event chains for §YMuslim§! countries, adding to gameplay immersion."
 dlc005_reason_god_bless:0 "The §YAmerican Dream Content Pack§! adds over 50 new events, 10 themed event pictures, and several нових моделей військ для to the §YUSA§!."
 dlc005_reason_god_bless_reason:1 "\nWe're recommending this content pack as you have selected the §YUSA§!."
 dlc005_reason_north_america_reason:1 "\nWe're recommending this content pack as it adds interesting new flavor to colonial countries you are likely to encounter as a §YNorth American native§! country."
 dlc005_reason_tea_party_reason:1 "\nWe're recommending this content pack as you have selected a country that is likely to be on the receiving end of a §Ytea party§! as a result of it."
 dlc006_reason_purple_phoenix:0 "The §YPurple Phoenix Content Pack§! adds new events, themed event pictures and several нових моделей військ для to enhance the gameplay of the §YByzantine Empire§!."
 dlc006_reason_purple_phoenix_reason:1 "\nWe're recommending this content pack as you have selected the §YByzantine Empire§!."
 dlc007_reason_well_what_am_I_meant_to_say:0 "The §YNational Монументи Content Pack§! adds 8 national monuments to the terrain graphic map, including the Tower of London, the Cologne Cathedral, Notre Dame, Mount Fuji and Angkor Wat."
 dlc008_reason_correct_region:0 "The §YConquest of Constantinople Music Pack§! adds three new songs inspired by the Siege of Constantinople."
 dlc008_reason_correct_region_reason:1 "\nWe're recommending this music pack as you've picked a nation based in the heartlands of the §YByzantine Empire§! at its height."
 dlc009_reason_well_what_am_I_meant_to_say:0 "The §YNational Монументи II Content Pack§! adds 11 national monuments to the terrain graphic map, including the Hagia Sophia, Machu Picchu, the Parthenon and Tenochtitlan."
 dlc009_reason_well_what_am_I_meant_to_say_reason:1 "\nWe're recommending this content pack as it adds a monument to the region in which your picked country starts."
 dlc010_reason_natives:0 "The §YConquest of Paradise Expansion§! adds new mechanics for §YNative Americans§!, including migration, special buildings, native reforms, federations and special casus belli."
 dlc010_reason_natives_reason:1 "\nWe're recommending this expansion as you've picked a country that is §YNative American§!."
 dlc010_reason_colonists:0 "The §YConquest of Paradise Expansion§! adds a generator for a §YВипадковий Новий Світ§! (activated at game start) and the ability to play as one's colonial nation."
 dlc010_reason_colonists_reason:1 "\nWe're recommending this expansion as you've picked a country that is well-placed to colonise the §YNew World§!."
 dlc011_reason_iberia:0 "The §YConquistadors Unit Pack§! adds 16 new models for §YSpanish§! and §YPortuguese§! armies fighting in the new world."
 dlc012_reason_natives:0 "The §YNative Americans Unit Pack§! adds new unique unit models for eight §YNative American§! tribes."
 dlc012_reason_natives_reason:1 "\nWe're recommending this unit pack as you have picked a §YNative American§! nation."
 dlc013_reason:0 "The §YSongs of the New World Music Pack§! adds new songs inspired by the conquest and discovery of the §YNew World§!."
 dlc013_reason_natives_reason:1 "\nWe're recommending this music pack as you've picked a nation that based in the §YNew World§!."
 dlc014_reason_generic:0 "The §YSongs of Yuletide Music Pack§! adds a Christmas carol to Europa Universalis' sound tracks."
 dlc014_reason_december:1 "\nWe're recommending this music pack as it is §YDecember§! and you've picked a §YEuropean§! country."
 dlc015_reason_natives:0 "The §YNative Americans Unit Pack§! adds new unique unit models for ten §YNative American§! tribes."
 dlc016_reason_gbrengfra:0 "The §YColonial British and French Unit Pack§! adds 16 new unique unit models for §YBritish§! and §YFrench§! colonial troops, giving them a new, more rugged look and enhancing the visual experience of playing Europa Universalis IV."
 dlc016_reason_gbrengfra_reason:1 "\nWe're recommending this unit pack as you've selected §YEngland§!, §YGreat Britain§! or §YFrance§!."
 dlc017_reason_muslim:1 "The §YMuslim Advisor Portraits Pack§! adds 21 new portraits for §YMuslim§! advisors."
 dlc018_reason_generic:0 "The §YWealth of Nations Expansion§! adds several new mechanics, including Торгові компанії, new covert diplomatic actions and the ability to hire privateers."
 dlc018_reason_kiel_canal:0 "The §YWealth of Nations Expansion§! adds the ability to build the §YKiel Canal§!, as well as various diplomatic and trade actions and activities."
 dlc018_reason_kiel_canal_reason:1 "\nWe're recommending this expansion as you've picked a country that starts near §YKiel§!."
 dlc018_reason_suez_canal:0 "The §YWealth of Nations Expansion§! adds the ability to build the §YSuez Canal§!, as well as various diplomatic and trade actions and activities."
 dlc018_reason_suez_canal_reason:1 "\nWe're recommending this expansion as you've picked the §YMamluks§!, who start as the owners of §YSuez§!."
 dlc018_reason_hindu_deity:0 "The §YWealth of Nations Expansion§! adds the ability for Hindu nations to pick §YPersonal Deities§!, as well as various diplomatic and trade actions and activities."
 dlc018_reason_hindu_deity_reason:1 "\nWe're recommending this expansion as you've picked a §YHindu§! nation."
 dlc018_reason_reformed:0 "The §YWealth of Nations Expansion§! adds the ability for Reformed nations to spend §YFervor Points§! on military, diplomatic and trade bonuses, as well as various further diplomatic and trade features."
 dlc018_reason_reformed_reason:1 "\nWe're recommending this expansion as you've picked a §YReformed§! nation."
 dlc018_reason_christian_reason:1 "\nWe're recommending this expansion as you've picked a Catholic nation that can §Yconvert to Reformed§!."
 dlc019_reason_muslim:1 "The §YMuslim Ships Unit Pack§! adds 12 new unique ship models for §YMuslim§! nations."
 dlc020_reason_traders:0 "The §YTrade Nations Unit Pack§! adds 16 new unique unit models for §YAragon§!, §YGenoa§!, §YNovgorod§! and §YLubeck§!."
 dlc022_reason_republics:0 "The §YRes Publica Expansion§! adds new mechanics and flavor events for §YRepublics§!, including the ability to become a Dictatorship if Republican Tradition drops too low."
 dlc022_reason_republics_reason:1 "\nWe're recommending this expansion as you've picked a country that is a §YRepublic§!."
 dlc022_reason_going_dutch:0 "The §YRes Publica Expansion§! adds the "Statist vs Orangists" mechanic to the §YDutch Republic§!, giving it varying bonuses depending on the balance of power."
 dlc022_reason_going_dutch_reason:1 "\nWe're recommending this expansion as you've picked a country that is or can form the §YNetherlands§!."
 dlc022_reason_merchant_republic:0 "The §YRes Publica Expansion§! adds new mechanics and flavor events for §YMerchant Republics§!, including a new faction system."
 dlc022_reason_merchant_republic_reason:1 "\nWe're recommending this expansion as you've picked a country that is a §YMerchant Republic§!."
 dlc022_reason_elective_monarchy:0 "The §YRes Publica Expansion§! adds new mechanics, flavor events and diplomatic interactions for §YElective Monarchies§!."
 dlc022_reason_elective_monarchy_pol_reason:2 "\nWe're recommending this expansion as you've picked Poland, which can become an §YElective Monarchy§!."
 dlc022_reason_elective_monarchy_gen_reason:2 "\nWe're recommending this expansion as you've picked a country that is an §YElective Monarchy§!."
 dlc024_reason_india:0 "The §YIndian Subcontinent Unit Pack§! adds нових моделей військ для and textures for §YVijaynagar§!, §YBengal§!, and other major powers in §YIndia§!."
 dlc024_reason_india_reason:1 "\nWe're recommending this unit pack as you've selected a country in §YIndia§!."
 dlc025_reason_india:0 "The §YIndian Ships Unit Pack§! adds 12 new and unique ship models for §YIndian§! nations."
 dlc025_reason_india_without_port_reason:1 "\nWe're recommending this unit pack as you've selected a country in §YIndia§!."
 dlc025_reason_india_with_port_reason:1 "\nWe're recommending this unit pack as you've selected a country in §YIndia§! that has access to the sea."
 dlc026_reason_republic:0 "The §YRepublican Music Pack§! adds 26 minutes of music inspired by the trials and tribulations of politics in §YEurope§!'s historical republics."
 dlc026_reason_republic_reason:1 "\nWe're recommending this music pack as you've selected a country that starts as a §YRepublic§!."
 dlc027_reason_generic:0 "The §YArt of War Expansion§! adds special mechanics and events for the Thirty Years War and Napoleonic Wars that ravaged much of §YEurope§! as well as further diplomatic options and further gameplay enhancements."
 dlc027_reason_generic_europe_reason:1 "\nWe're recommending this expansion as you have picked a country in §YEurope§!, where the Thirty Years War and Napoleonic Wars take place."
 dlc027_reason_french_revolution:0 "The §YArt of War Expansion§! adds the Revolutionary Target feature to simulate the Napoleonic Wars, as well as the Thirty Years War that ravaged much of Europe, and further diplomatic options and further gameplay enhancements."
 dlc027_reason_french_revolution_reason:1 "\nWe're recommending this expansion as you have picked §YFrance§!, the Birthplace of the Revolution."
 dlc027_reason_hre:0 "The §YArt of War Expansion§! adds religious leagues that can fight the Thirty Years War to determine the official faith of the §YHoly Roman Empire§!, as well as special mechanics and events for the Napoleonic Wars, and further diplomatic options and further gameplay enhancements."
 dlc027_reason_hre_reason:1 "\nWe're recommending this expansion as you have picked a country in the §YHoly Roman Empire§!, where the Thirty Years War takes place."
 dlc027_reason_sweden_reason:1 "\nWe're recommending this expansion as you have picked §YSweden§!, a major player in the Thirty Years War."
 dlc028_reason_member_of_evangelical_union:0 "The §YEvangelical Union Unit Pack§! adds 12 нових моделей військ для the historical members of the §YEvangelical Union§! in the Thirty Years War."
 dlc029_reason_member_of_catholic_league:1 "The §YCatholic League Unit Pack§! adds 12 нових моделей військ для the historical members of the §YCatholic League§! in the Thirty Years War."
 dlc030_reason_generic:0 "The §YSongs of War Music Pack§! adds five new songs - 29 minutes of music in total - inspired by warfare in the period covered by Europa Universalis."
 dlc031_reason_generic:0 "The §YGuns, Drums and Steel Music Pack§! adds five new metal songs inspired by themes and events in the history covered by Europa Universalis."
 dlc033_reason_aztec:0 "The §YEl Dorado Expansion§! adds the Doom and Religious Reform mechanics to the §YNahuatl§! religion, as well as the Flower Wars casus belli and many flavor events."
 dlc033_reason_aztec_reason:1 "\nWe're recommending this expansion as you've picked a nation of the §YNahuatl§! religion."
 dlc033_reason_maya:0 "The §YEl Dorado Expansion§! adds Religious Reform mechanics and flavor events to the §YMayan§! religion, as well as further features for both the natives and the colonists of the New World."
 dlc033_reason_maya_reason:1 "\nWe're recommending this expansion as you've picked a nation of the §YMayan§! religion."
 dlc033_reason_inca:0 "The §YEl Dorado Expansion§! adds Religious Authority, Reforms and flavor events to the §YInti§! religion, as well as further features for both the natives and the colonists of the New World."
 dlc033_reason_inca_reason:1 "\nWe're recommending this expansion as you've picked a nation of the §YInti§! religion."
 dlc033_reason_colonists:0 "The §YEl Dorado Expansion§! adds Золотий флот, the Тордесільяський договір and many new exploration events for colonial nations."
 dlc033_reason_colonists_reason:1 "\nWe're recommending this expansion as you've picked a nation that is well-placed to engage in §Ycolonialism§!."
 dlc034_reason_south_american_natives:0 "The §YSouth American Unit Pack§! adds 12 нових моделей військ для §YSouth American§! and §YAndean§! natives, including §YInca§!, §YMapuche§! and §YTupinamba§!."
 dlc034_reason_south_american_natives_reason:1 "\nWe're recommending this unit pack as you've picked a §YSouth American§! native nation."
 dlc035_reason_mesoamerican_natives:0 "The §YMesoamerican Unit Pack§! adds 12 нових моделей військ для §YMesoamerican§! natives, including §YAztec§!, §YMaya§! and §YMixtec§!."
 dlc035_reason_mesoamerican_natives_reason:1 "\nWe're recommending this unit pack as you've picked a §YMesoamerican§! native nation."
 dlc036_reason_colonists:0 "The §YSongs of Exploration Music Pack§! adds five new songs inspired by the §YAge of Exploration§! that will play during peacetime as colonies are established in the newly discovered lands."
 dlc036_reason_colonists_reason:1 "\nWe're recommending this music pack as you've picked a nation that is well-placed to engage in §Ycolonialism§!."
 dlc037_reason_generic:0 "The §YGuns, Drums and Steel Volume 2 Music Pack§! adds five new metal-inspired songs that up the tempo, crank up the bass and further enhance the Europa Universalis listening experience."
 dlc039_reason_generic:0 "The §YCommon Sense Expansion§! adds new game mechanics including Парламенти, new subject interactions, Government Ranks, Free Cities in the §YHoly Roman Empire§! and new gameplay for §YProtestants§! and §YBuddhists§!."
 dlc039_reason_protestant:0 "The §YCommon Sense Expansion§! adds Church Power to §YProtestantism§!, allowing you to customize your version of it. It also adds further features, including Парламенти, new subject interactions and Government Ranks."
 dlc039_reason_protestant_reason:1 "\nWe're recommending this expansion as you've picked a §YProtestant§! nation."
 dlc039_reason_christian_reason:1 "\nWe're recommending this expansion as you've picked a §YCatholic§! nation that can §Yconvert to Protestant§!."
 dlc039_reason_buddhist:1 "The §YCommon Sense Expansion§! adds the Karma system to §YBuddhism§!, as well as further features including Парламенти, new subject interactions and Government Ranks."
 dlc039_reason_buddhist_reason:1 "\nWe're recommending this expansion as you've picked a §YBuddhist§! nation."
 dlc039_reason_parliament:0 "The §YCommon Sense Expansion§! adds a parliamentary system for constitutional republics and monarchies, as well as the English Monarchy. It allows you to grant your provinces seats in parliament and bribe them to vote on issues that strengthen your nation."
 dlc039_reason_parliament_reason:1 "\nWe're recommending this expansion as you've picked a country that starts with a §YParliament§!."
 dlc039_reason_theocracy:0 "The §YCommon Sense Expansion§! adds the Devotion mechanic and various flavor events to §YTheocracies§!, as well as further features including Парламенти, new subject interactions and Government Ranks."
 dlc039_reason_theocracy_reason:1 "\nWe're recommending this expansion as you've picked a §YTheocracy§!."
 dlc039_reason_free_city:0 "The §YCommon Sense Expansion§! adds the Free City mechanic to the §YHoly Roman Empire§!: Small nations with sufficient development can be granted Free City status, giving them a unique set of bonuses and penalties."
 dlc039_reason_free_city_reason:1 "\nWe're recommending this expansion as you've picked a §YFree City§! of the §YHoly Roman Empire§!."
