l_ukrainian:
 EVTOPTL5060:0 "Хай тобі... в кометному сенсі!"
 liv_lva_reach_the_cape_tt:0 "§Y[Root.GetName]§! отримає довічні претензії на кожну провінцію з §Yцентром торгівлі§! або з §Yгирлом річки§! у регіоні §YКоромандел§!."
 liv_lva_trade_in_india_title:1 "[Root.GetPreviewColorLIV]Порти в Індії[Root.GetPreviewColorLIV_end]"
 liv_lva_trade_in_india_desc:0 "India is a very lucrative region for merchants and traders from all of Europe – ours included. Naturally, it is necessary to have some kind of access to this rich subcontinent.\nOur advisors suggest that we... acquire some key ports in India so that our merchants can have a place for their activities."
 liv_lva_trade_in_india_tt:0 "У торговому вузлі §YКоромандел§!."
 liv_lva_expand_the_fleet_title:1 "[Root.GetPreviewColorLIV]Збільшити флот[Root.GetPreviewColorLIV_end]"
 liv_lva_expand_the_fleet_desc:0 "Crucial part for the treasury of any state is the security of a steady flow of income. Some governments achieve it through taxes or through looting.\nWe, on the other hand, achieve it through our trade in the Baltic sea. Let us expand our merchant fleet in order to protect our dominance in the Baltic Sea."
 liv_lva_construct_markets_title:1 "[Root.GetPreviewColorLIV]Звести ринки[Root.GetPreviewColorLIV_end]"
 liv_lva_construct_markets_desc:0 "Although our cities are founded by the Hansa, they lack the capabilities to be a real competition with Lübeck. We should expand the markets in these cities and secure the trade of the Baltic Sea."
 liv_lva_construct_markets_tt:0 "Балтійські ринки"
 liv_lva_dominate_lubeck_trade_title:1 "[Root.GetPreviewColorLIV]Розібратися з Ганзою[Root.GetPreviewColorLIV_end]"
 liv_lva_dominate_lubeck_trade_desc:0 "The Hansa is the most powerful trade federation of Північна Німеччина. Gaining any kind of presence in the market of Lübeck will prove quite difficult.\nHowever, it is not impossible. Through diplomacy, concessions або force, we have a chance to gain access to this market and increase our trading profit considerably."
 liv_lva_dominate_lubeck_trade_tt:1 "\n§YЦей модифікатор торгівлі знижується до §R20.0§! якщо ми володіємо провінцією з центром торгівлі, гирлом річки чи платою за прохід через протоку в торговому вузлі Любека§!"
 liv_lva_dominate_lubeck_trade_at:0 "Держава §Y[HSA.GetName]§! є §Yсуб'єктом§! або §Yсоюзником§! з §Y80§! довіри до держави §Y[Root.GetName]§!."
 liv_lva_dominate_lubeck_trade_bt:0 "На §Y[HSA.GetTagOGO]§! накладено §Yембарго§! §Y[Root.GetTagKYM]§! та §Y[Root.GetName]§! має щонайменше §Y50§! торгової сили у торговому вузлі §YЛюбек§!."
 liv_lva_dominate_lubeck_trade_no_provinces:0 "Доступ до ганзейської торгівлі"
 liv_lva_dominate_lubeck_trade_provinces:0 "Частковий доступ до ганзейської торгівлі"
 liv_lva_develop_livonia_title:1 "[Root.GetPreviewColorLIV]Збільшити розвиток Лівонії[Root.GetPreviewColorLIV_end]"
 liv_lva_develop_livonia_desc:0 "Our land is relatively small compared to the ones of our neighbors, but it has potential. We should develop the infrastructure of Лівонія, Курляндія and Естонія and bring the maximum out of these states."
 liv_lva_develop_livonia_tt:0 "Кожна провінція (за вийнятком провінції §Y[38.GetName]§!) в округах §YКурляндія§!, §YЛівонія§! та §YЕстонія§! належить §Y[Root.GetTagOMU]§! та має §Y10§! розвитку."
 liv_lva_develop_livonia_ct:0 "Кожна приналежна провінція в округах §YКурляндія§!, §YЛівонія§! та §YЕстонія§! з §Y10§! розвитку або більше отримає модифікатор '§YРозширені землі§! на §Y25 років§!, що матиме такі ефекти:\nМісцева вартість будівництва: §G-15.0%§!\nМісцевий час будівництва: §G-25.0%§!\nМісцеві заворушення: §G-2.00§!"
 liv_lva_riga_capital_title:1 "[Root.GetPreviewColorLIV]Зробити Ригу столицею[Root.GetPreviewColorLIV_end]"
 liv_lva_riga_capital_desc:0 "Riga's position at the Daugava makes it to an excellent city for the Baltic commerce. Although not as developed as Königsberg or Danzig, the city of Riga is something of a jewel of the Baltic Sea.\nWe should set our capital to this prosperous city and expand its buildings."
 liv_lva_construct_universities_title:1 "[Root.GetPreviewColorLIV]Звести університети[Root.GetPreviewColorLIV_end]"
 liv_lva_construct_universities_desc:0 "The Enlightenment has struck the world. The masses are questioning the rule of the few. Science and education replaces religion in our socieity.\nIt would be wise to follow this trend and start constructing universities in our land for the Enlightenment."
 liv_lva_take_over_neva_title:1 "[Root.GetPreviewColorLIV]Заволодіти Невою[Root.GetPreviewColorLIV_end]"
 liv_lva_take_over_neva_desc:0 "The Novgoridian province of Neva is a strategically important province. Not only is it an important center of trade, but it is also the only feasible access to the Baltics for the Russians. It is recommended that we conquer this province and cut the Russians to the east off from the Baltic Sea before they can utilize it for their war efforts against us."
 liv_lva_handle_polish_threat_title:1 "[Root.GetPreviewColorLIV]Впоратися з Польщею[Root.GetPreviewColorLIV_end]"
 liv_lva_handle_polish_threat_desc:0 "Poland is one of the strong kingdoms of Eastern Europe. The won wars between this kingdom and the once mighty Teutonic Order are proof of their military superiority.\nUnlike the Prussians of the Teutonic Order, our state never really had any issues with Poland itself. For the purpose of our survival, we should seek out the Poles and acquire an alliance with them."
 liv_lva_handle_polish_threat_tt:1 "Винагорода залежить від того, як буде виконано місію.\n\nЯкщо ми виконаємо цю місію, перемігши §Y[GetPolandPLC]§!, ми отримаємо модифікатор '§YПеремога над Польщею§!' на §Y25 років§!, що матиме такі ефекти:\nБойовий дух армії: §G+10.0%§!\nВартість націоналізації: §G-10.0%§!\n\nЯкщо ми виконаємо цю місію завдяки союзу з §Y[GetPolandPLC]§!, ми отримаємо модифікатор '§YПольський союз§!' на §Y25 років§!, що матиме такі ефекти:\nДипломатичні стосунки: §G+1§!\nЩомісячне зростання прихильності: §G+25.0%§!\n\nЯкщо ми виконаємо цю місію, коли §Y[GetPolandPLC]§! не існує, ми отримаємо модифікатор '§YЗавойовники з Балтії§!' на §Y25 років§!, що матиме такі ефекти:\nТривалість націоналізму: §G-10§!"
 liv_lva_prussian_alliance_title:1 "[Root.GetPreviewColorLIV]Пруський союз[Root.GetPreviewColorLIV_end]"
 liv_lva_prussian_alliance_desc:0 "The Prussians, once knights of the Teutonic Order, have skilled military and statesmen. Their administrative skills, а також their ability to raise highly disciplined soldiers are well known.\nWe are connected by our common history as former knightly orders, а також German states which made the Baltics their home."
 liv_lva_prussian_alliance_dt:0 "Винагорода залежить від того, як буде виконано місію.\n\nЯкщо ми виконаємо цю місію завдяки союзу з §YПрусією§!, відбудеться подія '§YПрусько-Лівонський союз§!'.\n\nУ іншому випадку ми отримуємо модифікатор '§YПруська армія§!' на §Y30 років§!, що матиме такі ефекти:\nЗміна військових традицій за рік: §G+1.00§!\nЩорічний професіоналізм армії: §G+1.0%§!"
 liv_lva_prussian_alliance_at:0 "У війні на одному боці та в союзі з державою §Y[PRU.GetName]§!, з щонайменше §Y50%§! воєнного рахунку або більше."
 liv_lva_prussian_alliance_bt:0 "Держава §Y[PRU.GetName]§! – суб'єкт з бажанням свободи менше §Y10%§!."
 liv_lva_prussian_alliance_ct:0 "Володіє всіма провінціями §YЗахідної§! та §YСхідної Прусії§! і має визнану §Yпруську§! культуру."
 liv_lva_reform_the_government_title:1 "[Root.GetPreviewColorLIV]Реформа уряду[Root.GetPreviewColorLIV_end]"
 liv_lva_reform_the_government_desc:0 "Our neighbors all around us have developed special systems, laws and policies to rule their country. Their governments are specialized for their needs, and as such they are prepared for whatever challenges they might face.\nOur [Root.GovernmentName] is still a young one compared to the rest of Europe. We are an unwritten page waiting for our destiny."
 liv_lva_reform_the_government_tt:1 "У державі §Y[Root.GetName]§! почнеться ланцюжок подій, які визначать майбутнє §Y[Root.GetAdjective]ого уряду§!."
 liv_lva_complete_your_government_title:1 "[Root.GetPreviewColorLIV]Лівонська монархія[Root.GetPreviewColorLIV_end]"
 liv_lva_complete_your_government_desc:0 "Пруси на півдні від нас переглянули свою військову систему та встановили уряд, який можна описати як «Армія з державою». Однак їхній справжній успіх полягає в їхній ефективності в управлінні країною – їхня мілітаризація – це лише плоди їхнього правління.\nМи повинні вчитися у наших пруських сусідів і реформувати державу, а також запровадити плідну державну адміністрацію."
 liv_lva_complete_your_government_tt:0 "У державі §Y[Root.GetName]§! відбулися всі §Y6§! подій з ланцюжка про лівонський уряд (§Y[Root.GetLivonianGovernmentEventsFired]§!/§Y6§!)."
 NUM_OF_LIVONIAN_GOVERNMENT_EVENTS_TT:0 "[Root.liv_event_counter.GetValue]"
 liv_conquer_prussia_title:1 "[Root.GetPreviewColorLIV]Завоювати Прусію[Root.GetPreviewColorLIV_end]"
 liv_conquer_prussia_desc:0 "Наш Лівонський орден був створений як відгалуження від Тевтонського ордену після нищівної поразки Братерства Меча в 1236 році. Однак відтоді наші родинні зв'язки з ними послабшали, a наші шляхи розійшлися. Ми повинні спробувати відновити відносини з нашим старим пруським домом через завоювання." #рядок 2370
 liv_conquer_lithuania_title:1 "[Root.GetPreviewColorLIV]Завоювати Литву[Root.GetPreviewColorLIV_end]"
 liv_conquer_lithuania_desc:0 "The Lithuanians have been a thorn in our side for centuries, and our defeat against them at the Battle of Wiłkomierz in 1435 cost us numerous lives, including that of the Grand Master. Now is the time to conquer them once and for all and end the threat from the South!"
 liv_livonian_baltic_lands_title:1 "[Root.GetPreviewColorLIV]Розвиток балтійських земель[Root.GetPreviewColorLIV_end]"
 liv_livonian_baltic_lands_desc:0 "The Baltic Lands are a region of incredible worth for anybody who is interested in commerce in the Baltic Sea. Cities like Riga, Danzig or Vilnius are the heart of the trade, and the Latvian, Estonian and Lithuanian cultures give this region its face.\nWe should develop the lands, and guarantee the prosperity of the Baltic people."
 liv_connect_with_the_pope_title:1 "[Root.GetPreviewColorLIV]Папські зв'язки[Root.GetPreviewColorLIV_end]"
 liv_connect_with_the_pope_desc:0 "Since the Thirteenth Century, our Order has been the bastion of the Catholic faith in the Eastern Baltic. However, after the Western Schism, our relationship with the Papacy has fallen apart and the defeats of the last few decades have put us in a difficult position. We need to recover our relationship with the Holy See, as we may need their backing in the years to come."
 liv_ensure_religious_unity_title:1 "[Root.GetPreviewColorLIV]Забезпечити релігійну єдність[Root.GetPreviewColorLIV_end]"
 liv_ensure_religious_unity_desc:0 "The territories we control have increased in recent years. We need to ensure that all of our subjects are properly baptized and evangelized in the one true Catholic faith, as that is our main mission and duty."
 liv_land_of_churches_title:1 "[Root.GetPreviewColorLIV]Церковна країна[Root.GetPreviewColorLIV_end]"
 liv_land_of_churches_desc:0 "To adequately assure that our subjects remain faithful to Catholicism, we need to establish a parochial network that will allow masses to be celebrated throughout our territory, and our priests to lead our flock."
 liv_land_of_churches_tt:0 "від приналежних §Yкатолицьких§! провінцій з §Yцерквою§! або §Yсобором§!"
 liv_build_cathedrals_title:2 "[Root.GetPreviewColorLIV]Божі обителі[Root.GetPreviewColorLIV_end]"
 liv_build_cathedrals_desc:1 "The bishoprics of Естонія, Лівонія and Курляндія constructed cathedrals in the name of the Lord. However, these Houses of God are no longer maintained as the bishoprics ceased to exist. It is our duty to restore the old cathedrals and build new ones in the name of the Lord!"
 liv_proclaim_defender_of_faith_title:1 "[Root.GetPreviewColorLIV]Захисники віри[Root.GetPreviewColorLIV_end]"
 liv_proclaim_defender_of_faith_desc:0 "Our evangelizing mission in the Baltic requires that our Order be proclaimed as the Bastion and Defender of the only true faith in the region, which must be widely disseminated among our fellow Catholics."
 liv_proclaim_defender_of_faith_tt:0 "Були §YЗахисником віри§! §Y25§! років поспіль, жодного разу не втративши цей титул."
 liv_proclaim_defender_of_faith_ct:0 "§YЦей модифікатор можна відновити, коли ми повернемо титул Захисника католицької віри.§!"
 liv_ally_the_emperor_title:1 "[Root.GetPreviewColorLIV]Союз з Імператором[Root.GetPreviewColorLIV_end]"
 liv_ally_the_emperor_desc:0 "The Reformation has spread, thus dividing the Catholic Church. The best way for us to enforce the supremacy of the Holy See may be to ally ourselves with the Holy Roman Emperor, still aligned with our own confession."
 liv_support_the_emperor_title:1 "[Root.GetPreviewColorLIV]Підтримка Священної Ліги[Root.GetPreviewColorLIV_end]"
 liv_support_the_emperor_desc:0 "Religious division within the Holy Roman Empire has led to the creation of two religious leagues, Catholic and Protestant. Therefore, it is foreseeable that sooner or later a war driven by religious differences will break out. We must support our fellow Catholics in the struggle that lies ahead, so that the true faith may triumph."
 liv_crush_the_reformation_title:1 "[Root.GetPreviewColorLIV]Розчавити Реформацію[Root.GetPreviewColorLIV_end]"
 liv_crush_the_reformation_desc:0 "Реформація призвела до релігійного розколу та міжусобиць серед християн. Прийшов час викоренити цю єресь назавжди!"
 liv_unite_the_orders_title:1 "[Root.GetPreviewColorLIV]Об'єднати ордени[Root.GetPreviewColorLIV_end]"
 liv_unite_the_orders_desc:0 "Наш Лівонський орден був створений як відгалуження від Тевтонського ордену після нищівної поразки Братерства Меча в 1236 році. Однак відтоді наші родинні зв'язки з ними послабшали, і наші шляхи розійшлися. Ми повинні спробувати відновити відносини з нашим старим пруським домом, чи то словом, чи то мечем." #рядок 2345
 liv_unite_the_orders_tt:1 "Винагорода залежить від того, як буде виконано місію.\n\nЯкщо ми збережемо наш союз з §YТевтонським орденом§!, відбудеться подія '§YПитання тевтоно-лівонських стосунків§!'.\n\nЯкщо ми завоюємо всю §YПрусію§!, натоміст ми отримаємо §G5%§! до професіоналізму армії, §G20§! військових традицій, а кожна §Yпруська§! провінція отримає модифікатор '§YОб'єднані ордени§!' до кінця гри, що матиме такі ефекти:\nМісцеві заворушення: §G-2.00§!\nЧисло місцевих рекрутів: §G+25.0%§!"
 liv_militarize_the_knights_title:1 "[Root.GetPreviewColorLIV]Мілітаризація лицарів[Root.GetPreviewColorLIV_end]"
 liv_militarize_the_knights_desc:0 "Now that we have once again brought the Baltic Military Orders together in common cause, it is time to drill and prepare our fellow knights for the challenges ahead."
 liv_militarized_order_title:1 "[Root.GetPreviewColorLIV]Військо з монастирем[Root.GetPreviewColorLIV_end]"
 liv_militarized_order_desc:0 "After the successful Crusade against the Eastern heretics, our Order has become increasingly war-ready. Now we need to make sure our knights are spread out across the land and prepared for the upcoming campaigns to follow."
 liv_marsh_into_novgorod_title:1 "[Root.GetPreviewColorLIV]Друге Льодове побоїще[Root.GetPreviewColorLIV_end]"
 liv_marsh_into_novgorod_desc:0 "Centuries ago, a battle was fought over the frozen Lake Peipus, where our brave predecessors were severely defeated by Alexander Nevsky, Prince of Novgorod. Now the time for revenge has come, as we will advance and crush the heretics of the East!"
 liv_end_the_third_rome_title:1 "[Root.GetPreviewColorLIV]Кінець Третього Риму[Root.GetPreviewColorLIV_end]"
 liv_end_the_third_rome_desc:0 "The Great Schism has divided Western and Eastern churches for centuries. The head of the Eastern Church had traditionally been the Patriarch of Constantinople, but after the Ottoman advance on the Byzantine capital, the spiritual center of the Orthodox communities has progressively moved to the Russian lands. We now have the opportunity to bring that flock back to the fold of the one true faith, healing the wound that has divided the Catholic Church for centuries."
 liv_end_the_third_rome_tt:0 " провінції в регіоні §YМосковщина§!:\n    Релігія в §Yпровінції§! – §Y[Root.Religion.GetName]§!\n    Власник провінції:\n      Сповідує §Y[Root.Religion.GetName]§!\n      Є державою §Y[Root.GetName]§! або її §Yсуб'єктом§! чи §Yсоюзником§!"
 liv_heal_the_schism_title:1 "[Root.GetPreviewColorLIV]Вилікувати схизм[Root.GetPreviewColorLIV_end]"
 liv_heal_the_schism_desc:0 "For too long, the Christendom has been divided over petty differences in faith. The Popes saw little reason to heal it, and the fools of the Byzantine Empire were too busy getting conquered by Muslims. It is up to us to heal this schism and end this heresy."
 liv_heal_the_schism_tt:0 "У кожній §Yправославній§! країні відбудеться подія '§YЛівонія проголошує кінець розколу§!'."
 liv_heal_the_schism_at:0 "Провінції §Y[295.GetName]§!, §Y[33.GetName]§! і §Y[310.GetName]§! є §Yкатолицькими§! і належать §Yкатолицькій§! країні."
 liv_heal_the_schism_bt:0 " провінції в  §YМосковії§! є §Yкатолицькими§!."
 liv_subjugate_lithuania_title:1 "[Root.GetPreviewColorLIV]Завоювати Литву[Root.GetPreviewColorLIV_end]"
 liv_subjugate_lithuania_desc:0 "Литовці стали нашими ворогами від часів свого заснування. Попри те,що вони більше не практикують ромувську віру, вони досі становлять загрозу нашому існуванню та заслуговують на відповідне ставлення."
 liv_take_over_ruthenia_title:1 "[Root.GetPreviewColorLIV]Навернення Русі[Root.GetPreviewColorLIV_end]"
 liv_take_over_ruthenia_desc:0 "Руський народ – віддані христіяни. На жаль, вони давно впали в єресь і відвернулися від Святого Престолу. Ми повинні показати їм помилковість їхніх поглядів та повернути їх до світла католицької церкви!"
 liv_convert_all_of_russia_title:1 "[Root.GetPreviewColorLIV]Примусове навернення Московщини[Root.GetPreviewColorLIV_end]"
 liv_convert_all_of_russia_desc:0 "Народи Московії також вірять у православного Христа. Їх має бути повернено в розпорядження Святого Престолу."
 liv_the_catholic_bulwark_title:1 "[Root.GetPreviewColorLIV]Розвиток земель[Root.GetPreviewColorLIV_end]"
 liv_the_catholic_bulwark_desc:0 "Once the territory of heretics, the Russian lands are now in our hands. In order to keep Catholicism the ruling religion in this region, we should show the Russians the Catholic benevolence and develop this wild territory."
 liv_support_other_catholics_title:1 "[Root.GetPreviewColorLIV]Підтримати наших братів[Root.GetPreviewColorLIV_end]"
 liv_support_other_catholics_desc:0 "Ми приручили православну єресь на сході, але на теренах Європи ще багато єретиків, які загрожують авторитету Церкви. Як лицарський орден сходу, наш обов'язок допомогти нашим братам, які опинилися в залежності від прихоті єретиків та чужовірців на їхніх кордонах."
 liv_support_other_catholics_ct:1 " Держави, які сповідують релігію §Y[Root.Religion.GetName]§!:\n    Усі ці умови повинні бути виконані:\n      Бути незалежною країною або данником, але не суб'єктом держави §Y[Root.GetName]§!\n      Воювати з §Yєретичною§! або §Yязичницькою§! країною\n      Отримувати принаймні §Y20.0%§! свого доходу від субсидій, найняти кондотьєрів з держави §Y[Root.GetName]§! або бути її союзником"
 liv_support_other_catholics_tt:0 "Доки цей модифікатор активний, §YПримусити до миру§! дає §G25§! папського впливу, якщо ця дипломатична дія використовується для захисту §Yкатолицької§! країни від нападу §Yєретичної§! або §Yязичницької§! держави."
 catholics_healed_schism_tt:0 "§YКатолицька церква§! подолала розкол між католицтвом та православ'ям."
 liv_dummy_mission_1_title:0 "[Root.GetSelectableMissionTitle]"
 liv_dummy_mission_1_desc:0 "[Root.GetSelectableMissionDescription]"
 liv_dummy_mission_2_title:0 "[Root.GetSelectableMissionTitle]"
 liv_dummy_mission_2_desc:0 "[Root.GetSelectableMissionDescription]"
 liv_dummy_mission_3_title:0 "[Root.GetSelectableMissionTitle]"
 liv_dummy_mission_3_desc:0 "[Root.GetSelectableMissionDescription]"
 liv_dummy_mission_4_title:0 "[Root.GetSelectableMissionTitle]"
 liv_dummy_mission_4_desc:0 "[Root.GetSelectableMissionDescription]"
 liv_dummy_mission_5_title:0 "[Root.GetSelectableMissionTitle]"
 liv_dummy_mission_5_desc:0 "[Root.GetSelectableMissionDescription]"
 liv_dummy_mission_6_title:0 "[Root.GetSelectableMissionTitle]"
 liv_dummy_mission_6_desc:0 "[Root.GetSelectableMissionDescription]"
 liv_dummy_mission_7_title:0 "[Root.GetSelectableMissionTitle]"
 liv_dummy_mission_7_desc:0 "[Root.GetSelectableMissionDescription]"
 liv_dummy_mission_8_title:0 "[Root.GetSelectableMissionTitle]"
 liv_dummy_mission_8_desc:0 "[Root.GetSelectableMissionDescription]"
 liv_dummy_mission_9_title:0 "[Root.GetSelectableMissionTitle]"
 liv_dummy_mission_9_desc:0 "[Root.GetSelectableMissionDescription]"
 liv_dummy_mission_10_title:0 "[Root.GetSelectableMissionTitle]"
 liv_dummy_mission_10_desc:0 "[Root.GetSelectableMissionDescription]"
 liv_dummy_mission_11_title:0 "[Root.GetSelectableMissionTitle]"
 liv_dummy_mission_11_desc:0 "[Root.GetSelectableMissionDescription]"
 liv_dummy_mission_12_title:0 "[Root.GetSelectableMissionTitle]"
 liv_dummy_mission_12_desc:0 "[Root.GetSelectableMissionDescription]"
 liv_dummy_mission_13_title:0 "[Root.GetSelectableMissionTitle]"
 liv_dummy_mission_13_desc:0 "[Root.GetSelectableMissionDescription]"
 liv_dummy_mission_14_title:0 "[Root.GetSelectableMissionTitle]"
 liv_dummy_mission_14_desc:0 "[Root.GetSelectableMissionDescription]"
 liv_dummy_mission_15_title:0 "[Root.GetSelectableMissionTitle]"
 liv_dummy_mission_15_desc:0 "[Root.GetSelectableMissionDescription]"
 liv_dummy_mission_16_title:0 "[Root.GetSelectableMissionTitle]"
 liv_dummy_mission_16_desc:0 "[Root.GetSelectableMissionDescription]"
 liv_dummy_mission_17_title:0 "[Root.GetSelectableMissionTitle]"
 liv_dummy_mission_17_desc:0 "[Root.GetSelectableMissionDescription]"
 liv_dummy_mission_18_title:0 "[Root.GetSelectableMissionTitle]"
 liv_dummy_mission_18_desc:0 "[Root.GetSelectableMissionDescription]"
 liv_dummy_mission_19_title:0 "[Root.GetSelectableMissionTitle]"
 liv_dummy_mission_19_desc:0 "[Root.GetSelectableMissionDescription]"
 liv_dummy_mission_20_title:0 "[Root.GetSelectableMissionTitle]"
 liv_dummy_mission_20_desc:0 "[Root.GetSelectableMissionDescription]"
 liv_livonian_path_tt:0 "\nЯкщо держава §Y[Root.GetName]§! обере §Yлівонський§! шлях, для завершення місії знадобиться виконання таких умов:"
 liv_livonian_path_effects_tt:0 "\nЯкщо §Y[Root.GetName]§! обере §Yлівонський§! шлях, відбудеться наступне:"
 ###LIVONIAN MISSION REWARDS###
 liv_diplomatic_focus:0 "Дипломатичний фокус"
 desc_liv_diplomatic_focus:0 "Ми фокусуємось на дипломатичному підході, щоб знайти союзників, які забезпечать нашу безпеку від наших ворогів."
 liv_diplomatic_knights:0 "Дипломатичні лицарі"
 desc_liv_diplomatic_knights:0 "Although our knights are known for battling with pagans, they also have a very diplomatic side to them which helps us with keeping our alliances close to us."
 liv_protector_of_riga:0 "Захисник Риги"
 desc_liv_protector_of_riga:0 "Through force або diplomacy our state has become the protector of the City and Bishopric of Riga. The priets of Riga themselves support our religious cause."
 livonian_diet_capital:1 "Seat of the Stated Livonian Diet"
 desc_livonian_diet_capital:1 "This province is the seat of the Stated Livonian Diet, which handles all internal matters between the estates and the government."
 liv_prepared_army:0 "Військові приготування"
 desc_liv_prepared_army:0 "Our military has studied the tragedy of the Battle of Wiłkomierz. Our forces are prepared to face our enemies once again on the battlefield."
 liv_lva_colonial_ambition:0 "Колоніальний ентузіазм"
 desc_liv_lva_colonial_ambition:0 "Ідея Нового Світу викликає цікавість у всіх наших дослідників. Тому вони готові вирушити в набагато триваліші подорожі, ніж зазвичай."
 liv_lva_american_trade_dominance:0 "Американська торгова монополія"
 desc_liv_lva_american_trade_dominance:0 "We asserted dominance over the trade in North and South America, and created a monopoly over the goods coming from the New World."
 liv_lva_random_new_world_colonialism:0 "Колонізація Нового Світу"
 desc_liv_lva_random_new_world_colonialism:0 "The discovery and first settlements of the New World attracts many adventure hungry citizens of our country to our colonies."
 liv_lva_west_african_gold_production:0 "Інтенсивний видобуток золота"
 desc_liv_lva_west_african_gold_production:0 "Шахтарі цієї провінції активізували свою діяльність на місцевому підприємстві в надії знайти більше золота."
 liv_lva_indian_trade:0 "Доступ до індійських ринків"
 desc_liv_lva_indian_trade:0 "We have access to the goods and valuables of the Indian subcontinent. Our merchants are more than welcome in any kind of trade market with these desired resources from India."
 liv_lva_merchant_fleet:0 "Збільшений торговий флот"
 desc_liv_lva_merchant_fleet:0 "Our entire naval focus is set on one goal: to protect our trade influence in the Baltic Sea and compete with the Hansa."
 liv_lva_expanded_land:0 "Розширені землі"
 desc_liv_lva_expanded_land:0 "The owner of this province ensured the expansion of the basic infrastructure for the local people, which both enables an easier time for constructing new buildings,, а також satisfying the population."
 liv_lva_the_new_capital:0 "Ризька столиця"
 desc_liv_lva_the_new_capital:0 "This province is the new capital of its owner and received many administrative and infrastrctual improvements over the other provinces."
 liv_lva_seat_of_the_livonian_enlightenment:0 "Seat of the Livonian Enlightenment"
 desc_liv_lva_seat_of_the_livonian_enlightenment:0 "This city is the seat of the Livonian Enlightenment and the administrative center of the universities of its owner. Whatever institution might be discovered, this city will always know of it."
 liv_lva_defeated_poland:0 "Перемога над Польщею"
 desc_liv_lva_defeated_poland:0 "We have defeated Poland on the battle field! This victory is a great inspiration for both our soldiers and our bureaucrats, who will have to administrate the Polish lands."
 liv_lva_allied_poland:0 "Польський союз"
 desc_liv_lva_allied_poland:0 "We are maintaining a strong alliance with Poland. As such our diplomatic cabinet had to grow accordingly in order to keep this alliance."
 liv_lva_conquered_poland:0 "Завойовники з Балтії"
 desc_liv_lva_conquered_poland:0 "The end of Poland created a power vaccuum in Eastern Europe – and we shall be the ones who will fill it. None shall question our rule."
 liv_unity_in_faith:0 "Єднання у вірі"
 desc_liv_unity_in_faith:0 "We have conquered new territories and indoctrinated them. The newly acquired people are united with our own in faith!"
 liv_donations_from_the_churches:0 "Подаяння церков"
 desc_liv_donations_from_the_churches:0 "The construction of several new churches led to a high increase of monthly donations. Of course the Clergy is more than happy with their share."
 liv_the_livonian_defender:0 "Лівонські захисники"
 desc_liv_the_livonian_defender:0 "We have faced many challenges, and risked our lives multiple times to protect the weak from the malicious ones. Our authority as the Defender of Faith is without question.\n\n§YThis modifier lasts until we are no longer the Defender of the Catholic Faith.§!\n§YCan be regained when we reclaim the title of Defender of the Catholic Faith.§!"
 liv_the_livonian_defender_tt:0 "until we are no longer §YDefender of the Faith§!"
 liv_lva_prussian_military:0 "Пруська армія"
 desc_liv_lva_prussian_military:0 "Our connection with the Prussian administration is paying off! We have gained access to the military knowledge of the Prussians to use for our own military."
 liv_protector_of_the_catholics:0 "Католицькі захисники"
 desc_liv_protector_of_the_catholics:0 "Our courage and actions have shown the Christian world that the Catholics of this world have our support in their wars against the heathens and heretics!\n\n§YEnforce Peace§! gives §G25§! папського впливу if these diplomatic actions are used to protect a §YCatholic§! nation from a §YHeretic§! або §YHeathen§! attacker."
 liv_the_great_conversion:0 "Міссіонерська фокусація"
 desc_liv_the_great_conversion:0 "Big parts of Ruthenia are under Catholic control, but the population is still following the heretic views of the Orthodox church. We must focus our missionary attempts in this region."
 liv_glory_of_the_catholic_third_rome:0 "Слава католицького Третього Риму"
 desc_liv_glory_of_the_catholic_third_rome:0 "The Third Rome – claimer of the Roman Heritage – has been converted to the true way of Catholicism!"
 lif_lva_baltic_expansion:0 "Балтійська експансія"
 desc_lif_lva_baltic_expansion:0 "This province is target of many development and infrastructure plans of its owner."
 teutonic_headquarter:0 "Посольство Орденів"
 desc_teutonic_headquarter:0 "У цій провінції знаходиться посольство Тевтонського ордену на землях Лівонського ордену. Поки існує союз між цими двома орденами, посольство може бути дипломатичною штаб-квартирою Лівонського ордену."
 livonian_headquarter:0 "Посольство Орденів"
 desc_livonian_headquarter:0 "У цій провінції знаходиться посольство Лівонського ордену на землях Тевтонського ордену. Поки існує союз між цими двома орденами, посольство може бути дипломатичною штаб-квартирою Тевтонського ордену."
 liv_militarized_knights:0 "Лицарська мілітарізація"
 desc_liv_militarized_knights:0 "Some consider knights as already a military force. We on the other hand think that they are not militarized enough! We must ensure that every squire, every knight and even every knight's horse is able to fight for the order!"
 liv_honorable_wars:0 "Почесні війни"
 desc_liv_honorable_wars:0 "Unlike the Teutonic Order, our order is not a group of decadent warmongers. Our knights fight with honor and dignity.\nNone of the European powers will bat an eye when we subjugate those without chivalry around us."
 liv_united_orders:0 "Об'єднані ордени"
 desc_liv_united_orders:0 "Лицарі Тевтонського ордену об'єдналися під прапором Лівонського ордену."
 ###LIVONIAN EVENTS###
 flavor_liv.0.t:0 "Становище Лівонського ордену"
